charge_id,account_id,subscriber_id,charge_type,source_usage_id,amount,currency_code,charge_ts,created_ts
05680616-ad35-41f3-8024-0192f30f5f59,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,e627f69b-03d6-480f-a142-a2ca154998eb,USAGE,,30.39,EUR,2020-02-16T10:39:45,2021-09-11T01:33:11
7ada5907-05cd-4ffa-a9d8-2e6f4f456288,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,f16e5772-b331-478c-ab28-d8fb688ecbac,ONE_TIME,,83.33,EUR,2020-05-06T18:59:31,2024-10-13T13:38:51
92864814-defd-466b-803a-11d76da8de3a,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,157489a7-cae6-431f-8ce5-6dd723212a89,ONE_TIME,,56.31,EUR,2026-12-16T12:08:58,2026-05-17T17:58:52
7657c4e2-f753-4e39-85cb-70f141104d07,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,e9e2f658-b20c-4827-a44f-ee7300d687b5,ONE_TIME,,40.83,EUR,2021-06-23T00:05:30,2024-02-01T07:40:59
e033eb51-2078-4d9c-adf9-9541e49b8b29,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,801f0e24-37e9-4c47-910f-97f9c256fcdc,ADJUSTMENT,,61.95,EUR,2024-08-02T03:59:33,2024-10-29T18:21:30
b4440570-c140-4003-99c0-31317fb339c2,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,8b15032e-7122-4b17-a0e3-24a4346c4457,ONE_TIME,,85.11,EUR,2020-01-28T09:15:50,2023-06-12T15:16:07
54240c6e-2cba-48a4-8e92-01d073569965,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,ab628fdd-2e73-4a93-b38b-fa401c10452d,USAGE,,32.48,EUR,2020-10-24T21:12:30,2026-12-09T10:54:25
e6735aa2-d4a0-4b39-a41b-b2d402098596,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,a7c187ac-63a9-444f-9ce2-a9b7a33f9627,RECURRING,,6.13,EUR,2025-06-30T15:12:41,2021-11-25T02:31:22
44013a3d-e4b0-4e95-be0d-c16aa2f38623,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,6a11f610-7c00-46ec-b250-3e69b9028158,USAGE,,42.49,EUR,2026-06-15T21:11:02,2021-08-23T22:21:53
b2dc06b4-d05a-41f9-819f-8afd89f5b915,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,67bd8ea5-0d52-472b-8a09-b273504abf96,RECURRING,,59.49,EUR,2025-10-13T15:12:13,2025-02-25T01:12:19
ede716cd-2538-43e3-b342-9c87395966ee,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,764d2113-55ca-4072-b0dd-e83b75dfcd2c,USAGE,,81.23,EUR,2023-06-25T08:54:28,2023-03-19T17:38:00
250e334a-fbc7-4df8-8b16-81e322d6120c,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,b5c182c1-5448-4d6f-976e-d579fcb97068,ONE_TIME,,49.84,EUR,2020-04-15T14:47:34,2024-08-30T04:49:14
807054e9-4cf5-4c1d-959e-7859eb864ac3,fb12733d-5776-4890-8284-221de60be933,e2ef6940-8333-413f-9c0e-37962eed350d,USAGE,,3.53,EUR,2024-01-14T13:31:15,2022-06-07T06:54:52
67469747-05c0-4c29-96d3-1bcbbcf0609c,fb12733d-5776-4890-8284-221de60be933,cb531a8a-1d50-4c04-a66f-0d6eda67b7dc,ADJUSTMENT,,22.06,EUR,2021-06-29T06:36:55,2024-07-16T09:16:02
0b1f7aa5-a5aa-4a36-8b5e-c25b408a7e7b,fb12733d-5776-4890-8284-221de60be933,e2ef6940-8333-413f-9c0e-37962eed350d,USAGE,,32.89,EUR,2021-11-02T12:59:51,2025-02-27T12:39:55
134246d8-c246-43db-971c-766d3c94f625,fb12733d-5776-4890-8284-221de60be933,a977d0f6-804e-4b41-9c77-bd819c878524,USAGE,,26.57,EUR,2024-12-04T15:58:15,2026-12-22T22:10:14
422ad994-0fa5-4629-952b-b4fd8ea41918,fb12733d-5776-4890-8284-221de60be933,aac071fb-46d9-4d6b-bb17-74df7bcca0ba,ONE_TIME,,65.52,EUR,2020-07-10T04:15:43,2022-01-16T00:36:06
429736d2-8fcf-4806-b8dd-f49cf88d2b27,fb12733d-5776-4890-8284-221de60be933,29064011-c048-460c-b749-fd1513979422,RECURRING,,7.46,EUR,2026-12-01T06:14:48,2021-12-18T16:17:18
8390198c-aef6-4b77-a53a-4456799ca212,fb12733d-5776-4890-8284-221de60be933,b2938107-b2d1-4e47-980f-007ac9a2eeca,USAGE,,96.19,EUR,2025-07-19T21:04:38,2026-08-17T16:09:56
49ae1032-6c82-4b5b-bb43-101f3d2d3faf,fb12733d-5776-4890-8284-221de60be933,5e8bb5e9-3a08-4f8b-bcb0-479426c59c19,RECURRING,,80.17,EUR,2025-06-02T10:52:20,2020-12-10T10:53:17
58fb4660-31a9-46a3-aeba-c344f7476af7,fb12733d-5776-4890-8284-221de60be933,d01d0a89-3fb9-42b0-8e95-70986860a7e9,ONE_TIME,,13.56,EUR,2024-05-12T01:58:59,2024-12-17T10:27:36
0f0f8754-8ea2-479d-ade2-daf8bac150a3,fb12733d-5776-4890-8284-221de60be933,d01d0a89-3fb9-42b0-8e95-70986860a7e9,RECURRING,,20.97,EUR,2022-06-24T03:01:00,2024-05-30T09:15:13
449d9a78-c695-4e75-a3a5-a4d5ef5fd191,fb12733d-5776-4890-8284-221de60be933,70765a0b-f45f-4f91-999e-9eb08f039d34,USAGE,,19.25,EUR,2024-11-06T20:46:49,2021-09-08T04:31:28
2a59ac0b-e3fc-4f0d-9405-1540dea805ed,fb12733d-5776-4890-8284-221de60be933,9a55b853-79e2-4913-8a83-9b7be8216995,ADJUSTMENT,,22.62,EUR,2020-11-04T13:56:46,2025-09-04T22:02:25
e35688eb-6d16-4c73-a546-cd85882a37d5,fb12733d-5776-4890-8284-221de60be933,7db2d76a-a4c4-41f3-8bfe-a16c86ac2655,ONE_TIME,,73.28,EUR,2020-04-25T14:00:13,2026-04-06T11:03:15
b1293698-835e-4982-8418-aae1824841e3,fb12733d-5776-4890-8284-221de60be933,7dac5b0f-04db-4c61-89f7-13bedc08549b,RECURRING,,34.17,EUR,2023-07-06T05:39:32,2023-05-31T04:40:18
7e4ebd2e-2c1c-44ff-9958-1d345146615e,fb12733d-5776-4890-8284-221de60be933,3e71eaa2-8265-44dc-8b3e-3dfe21aec1a1,RECURRING,,64.39,EUR,2023-05-03T23:03:08,2025-07-24T08:01:43
e4d9c27c-4749-4a71-a38e-7b3a84e25b03,fb12733d-5776-4890-8284-221de60be933,47640576-cd49-4f5b-a07a-5a3647a5a692,ADJUSTMENT,,47.85,EUR,2024-02-11T16:10:27,2025-01-31T13:08:23
fa0d21ba-59c2-4a8f-b377-2aa8c6c3bc78,fb12733d-5776-4890-8284-221de60be933,96104021-0e8d-4dae-bbb8-806a1afe3936,RECURRING,,84.34,EUR,2024-10-26T05:00:53,2020-06-12T07:45:25
dd781e54-bd9b-4188-9e85-159b9a21c250,fb12733d-5776-4890-8284-221de60be933,79f7da07-c57d-43d7-b3bb-9c617f81ff57,ONE_TIME,,63.79,EUR,2024-07-10T08:26:46,2020-10-17T09:36:28
ac2a53b5-2a1c-405d-809d-0a0281beaf28,fb12733d-5776-4890-8284-221de60be933,ee93f915-c91f-42fc-a2f7-ac4d2e15ba81,ONE_TIME,,59.91,EUR,2026-07-29T06:06:33,2022-06-10T18:44:49
f6680c55-0bdb-41d7-8e22-4e2c14aff513,fb12733d-5776-4890-8284-221de60be933,30a92b11-8277-4ae9-810b-4d2ce9142b99,ADJUSTMENT,,75.11,EUR,2026-01-27T22:17:53,2026-09-16T02:16:38
d7baae94-da88-4b60-9306-f8d16cebaf73,fb12733d-5776-4890-8284-221de60be933,33678fa3-8ac6-4a05-8955-8db72e134169,ADJUSTMENT,,4.4,EUR,2026-12-15T10:52:20,2020-02-28T09:38:44
659ab8e0-eb06-41ff-ba81-a8651a980b32,fb12733d-5776-4890-8284-221de60be933,b826abc6-d95e-4a24-949e-6a6aad277410,USAGE,,15.15,EUR,2024-09-03T13:18:13,2021-06-06T04:47:14
991a114f-0e0e-43d3-af48-f83ba9e1cd3f,fb12733d-5776-4890-8284-221de60be933,a977d0f6-804e-4b41-9c77-bd819c878524,ONE_TIME,,89.43,EUR,2021-02-19T04:06:10,2026-02-22T18:45:59
2ab427bb-4d13-4737-adb3-95bb3a933677,fb12733d-5776-4890-8284-221de60be933,1f0603c7-9389-475c-9233-1ffae534e7ea,RECURRING,,66.39,EUR,2021-03-03T10:39:18,2026-04-22T10:14:16
da3e1581-d22c-43d7-b5a3-1d329503abd4,fb12733d-5776-4890-8284-221de60be933,837b3ed9-44bd-4be9-bdbd-8fcf93758558,RECURRING,,70.28,EUR,2022-01-17T21:28:27,2021-10-31T04:58:12
54109030-7322-4f80-b456-a3ecd2259ece,fb12733d-5776-4890-8284-221de60be933,e5ec2c7a-5a1a-4846-81a8-6043d0c3d396,ONE_TIME,,93.97,EUR,2023-05-14T05:52:56,2021-10-23T10:25:45
fa9dd1e7-85f9-4b5d-8ac3-31a6a30bfa05,fb12733d-5776-4890-8284-221de60be933,9a55b853-79e2-4913-8a83-9b7be8216995,ADJUSTMENT,,7.36,EUR,2025-10-03T16:33:09,2021-06-11T06:28:33
6424bb12-1228-4f6a-b29d-f8151cfda399,fb12733d-5776-4890-8284-221de60be933,47640576-cd49-4f5b-a07a-5a3647a5a692,ADJUSTMENT,,6.72,EUR,2026-02-17T09:04:24,2025-11-08T01:24:44
14bb64ee-7f5e-43a4-92c0-9313dd262d45,fb12733d-5776-4890-8284-221de60be933,37cf7d20-609d-47ac-8b22-5a02fa9449fb,USAGE,,70.09,EUR,2022-11-12T18:41:23,2024-06-29T09:29:47
ed1df2a8-5ef3-4b6d-abd3-77a45b4b8a58,fb12733d-5776-4890-8284-221de60be933,30a92b11-8277-4ae9-810b-4d2ce9142b99,ONE_TIME,,39.75,EUR,2023-08-22T16:27:43,2024-12-22T19:17:36
fa19813a-7ae1-4f25-9e3a-6852253b3404,fb12733d-5776-4890-8284-221de60be933,b5c182c1-5448-4d6f-976e-d579fcb97068,ADJUSTMENT,,20.09,EUR,2026-01-27T07:00:54,2026-12-18T14:09:12
8bd6f937-301d-4093-8acd-fc2e26e9af42,fb12733d-5776-4890-8284-221de60be933,d1eb469b-7210-4d2c-9002-e5f0dc732411,RECURRING,,6.02,EUR,2026-02-02T01:36:56,2021-07-30T13:05:24
e7b227c7-8313-447d-a94e-3db05bf971d6,fb12733d-5776-4890-8284-221de60be933,7db2d76a-a4c4-41f3-8bfe-a16c86ac2655,USAGE,,1.73,EUR,2024-09-10T10:22:57,2023-07-29T23:28:43
3f02278e-1db8-4992-9f97-a3a263a755fb,fb12733d-5776-4890-8284-221de60be933,8f6c7b0b-af89-4fcd-84d2-128156e8320e,ADJUSTMENT,,95.16,EUR,2023-09-15T15:42:59,2025-11-11T12:20:20
3d5f045f-04e5-46d5-a8a4-86a9ea728277,fb12733d-5776-4890-8284-221de60be933,148d2032-2224-4aaa-b9a1-4ffb45db3b2c,ONE_TIME,,88.96,EUR,2023-12-13T03:11:16,2025-04-10T13:17:00
9055db2b-caa3-4322-8ca7-2cbb70337053,fb12733d-5776-4890-8284-221de60be933,801f0e24-37e9-4c47-910f-97f9c256fcdc,RECURRING,,39.26,EUR,2025-01-02T10:33:50,2024-08-26T16:54:08
2beb938e-14da-4cbf-83fa-baee0bcf1f80,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,a977d0f6-804e-4b41-9c77-bd819c878524,RECURRING,,98.89,EUR,2026-02-08T17:39:43,2020-06-11T14:47:13
25f3e57f-da96-4833-bce8-f4945464951d,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,9a55b853-79e2-4913-8a83-9b7be8216995,RECURRING,,35.92,EUR,2020-09-22T10:31:38,2020-08-25T17:37:19
d90ce87e-4260-4328-b44c-c80716dcd873,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,2b09a1b9-4c16-4596-a506-4667f6a71422,ADJUSTMENT,,17.6,EUR,2026-03-02T06:32:16,2026-03-04T16:28:26
3682571e-f160-4668-95a2-797ae5659519,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,16172428-0962-4325-bf4d-571a3cdcf1eb,RECURRING,,86.26,EUR,2020-03-10T21:30:25,2020-11-20T04:15:37
e8985e00-fae0-4637-a442-7386b2f8340c,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,7db2d76a-a4c4-41f3-8bfe-a16c86ac2655,RECURRING,,18.86,EUR,2026-10-04T00:40:54,2023-09-28T23:05:35
75e84db6-3a9d-497d-bb31-ab6d4565a332,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,1f0603c7-9389-475c-9233-1ffae534e7ea,RECURRING,,16.31,EUR,2026-05-11T20:50:34,2025-11-12T20:24:54
8543b730-d417-4903-a7fd-171b87ecc745,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,ff85f983-0c00-4a5c-9a9d-4c0ba0746d42,RECURRING,,51.56,EUR,2021-07-02T00:41:52,2025-06-23T00:58:25
9578dd58-3472-4f5f-b4bc-dd9100595376,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,3f1b57e1-860f-4ff2-95fe-68b80b27bcd7,RECURRING,,87.43,EUR,2020-07-11T14:37:08,2022-06-17T15:49:09
8eb4b384-9551-49a0-b0dc-0843d6bf749e,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,a977d0f6-804e-4b41-9c77-bd819c878524,USAGE,,39.37,EUR,2026-10-21T07:14:17,2025-09-25T21:59:54
4ec629e5-899a-4e9d-a34f-2ba51db5086c,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,ce5d8263-9be0-4018-9ea1-6c42ff7a352f,ONE_TIME,,61.14,EUR,2025-02-03T01:15:45,2023-07-19T01:26:31
05b02a27-0678-419e-9232-ce38c6ba1cd5,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,3aefd2f8-78e7-47c4-b191-ffa022f0c80a,ADJUSTMENT,,51.59,EUR,2024-08-21T16:50:46,2022-07-11T06:21:22
a422e8dc-0848-4735-b733-4b2586f61c75,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,d01d0a89-3fb9-42b0-8e95-70986860a7e9,ADJUSTMENT,,2.31,EUR,2025-06-17T14:15:47,2021-02-19T05:53:51
0c2604c4-35a9-46d4-bb2a-b916904af087,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,eb181151-7c11-4fba-bbc7-83891d4f7640,USAGE,,10.91,EUR,2023-09-10T10:40:02,2023-07-27T14:43:57
c9778867-4587-4b6a-9f63-7724b9442313,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,e9e2f658-b20c-4827-a44f-ee7300d687b5,ONE_TIME,,13.57,EUR,2021-01-18T16:30:39,2026-10-07T21:56:47
b402b83a-1054-4413-8000-73671206b147,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,18156809-99f7-4e13-ab48-dc81301a3415,ONE_TIME,,71.38,EUR,2023-02-21T08:02:19,2024-02-14T16:34:13
9f73cdf2-a8fe-4cd8-911a-9e14e7369b50,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,157489a7-cae6-431f-8ce5-6dd723212a89,RECURRING,,31.82,EUR,2023-06-17T15:03:41,2021-02-23T04:59:14
6f0df5f9-c0d8-4003-ad19-502ad379c715,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,47640576-cd49-4f5b-a07a-5a3647a5a692,ONE_TIME,,85.23,EUR,2022-03-23T12:34:28,2021-04-11T10:40:48
b27d8b97-4a17-4cb2-ac87-ae9855a88d53,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,d1eb469b-7210-4d2c-9002-e5f0dc732411,RECURRING,,74.62,EUR,2026-07-15T20:28:56,2025-01-18T19:28:34
65b7d9e0-43c9-4d6d-85cb-bf8d0a1934ab,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,4b1a8b29-5c59-417b-b336-beb94eb4d539,USAGE,,23.98,EUR,2023-05-24T20:17:22,2024-10-12T16:18:16
bac9459b-87b6-4307-9494-34a2d2e92fad,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,0fff5509-5652-4bb2-8552-47961bac04cd,ADJUSTMENT,,57.88,EUR,2023-04-16T00:58:48,2022-08-07T13:46:54
b6b5a9a2-947f-48ab-a236-246a990cba19,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,cb9d0faf-23e8-46f1-b65b-e1578d19e51e,ONE_TIME,,81.63,EUR,2020-09-28T13:13:08,2026-11-16T10:30:13
f4deebec-7bab-4dee-9faa-678b7845c3fd,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,c759a720-5593-4990-9294-b7f83b59e464,ADJUSTMENT,,51.1,EUR,2022-05-03T03:22:37,2025-08-02T11:28:45
92fa8cf6-4ee1-429a-b56a-1fa3ce713d17,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,77439361-d053-4dc8-9437-d1ed0063ccd3,USAGE,,60.54,EUR,2021-08-26T21:28:14,2021-03-03T16:25:35
a82c6cb5-1634-4882-b361-6bb8c52e5d3d,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,b5c182c1-5448-4d6f-976e-d579fcb97068,USAGE,,71.36,EUR,2021-07-13T18:53:05,2023-09-19T17:23:58
3dd86a75-5fef-4eb6-86c7-4ae56a92e851,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,ab628fdd-2e73-4a93-b38b-fa401c10452d,ONE_TIME,,64.61,EUR,2022-07-17T07:11:19,2021-01-05T12:54:47
c28664a1-ad53-4dd0-af0a-9bf2477d83e4,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,2b09a1b9-4c16-4596-a506-4667f6a71422,RECURRING,,55.45,EUR,2022-11-07T17:15:37,2024-11-07T12:01:29
5194a9de-cc1a-44a5-9f13-d1678401651c,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,33678fa3-8ac6-4a05-8955-8db72e134169,USAGE,,30.69,EUR,2024-04-23T15:45:16,2024-05-11T05:46:07
2a524fc6-cd6e-4813-a501-be97246e779d,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,5b6d38d3-f8ae-463c-afb5-6d8fc1917c8d,ONE_TIME,,54.93,EUR,2020-12-03T20:31:17,2026-11-02T03:27:04
d7d02e5d-c4f4-4b83-82ee-83e604c2eccd,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,0b3c93be-bfd3-4d14-8510-3c9043c73b13,RECURRING,,34.33,EUR,2021-10-23T05:04:32,2021-01-20T12:36:35
79e92e5a-dd64-467a-87ba-b548f5489020,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,37cf7d20-609d-47ac-8b22-5a02fa9449fb,ONE_TIME,,89.23,EUR,2021-02-09T07:50:48,2023-05-13T08:42:30
df049b7c-b37b-4ced-9283-600c4e7cb976,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,3f1b57e1-860f-4ff2-95fe-68b80b27bcd7,RECURRING,,70.82,EUR,2022-11-11T17:13:44,2025-06-17T14:18:01
e6d536e3-91f6-49e0-9333-8bac067c381a,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,bb16c4c9-75c0-4156-b65f-1d639ad097ee,USAGE,,59.56,EUR,2021-05-28T17:25:18,2022-09-15T06:49:59
1f61725b-7b75-45e2-bd4c-1ab7ed1750f6,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,362354ba-7dae-4d91-82cf-8cace40e8189,USAGE,,43.05,EUR,2023-11-25T23:01:36,2026-07-24T12:45:52
17264885-ee25-477b-b443-4a7290cd239d,3781073e-22ea-49ce-8ce3-304f18a29dc7,b5c182c1-5448-4d6f-976e-d579fcb97068,USAGE,,57.2,EUR,2023-01-19T23:37:02,2020-11-29T06:14:14
7ae75bce-a4da-440a-8e13-a36c9d60ef00,3781073e-22ea-49ce-8ce3-304f18a29dc7,ee93f915-c91f-42fc-a2f7-ac4d2e15ba81,ONE_TIME,,22.33,EUR,2024-09-13T15:42:51,2022-04-20T21:17:34
7b134103-14e3-46c3-ae57-2608b1dda78e,3781073e-22ea-49ce-8ce3-304f18a29dc7,593d5794-ff77-4375-ab64-9cff8f33486e,RECURRING,,28.86,EUR,2026-04-26T17:51:44,2022-12-22T02:46:03
3198f292-878c-4256-8f17-4e3053ba7bb1,3781073e-22ea-49ce-8ce3-304f18a29dc7,37cf7d20-609d-47ac-8b22-5a02fa9449fb,ADJUSTMENT,,49.87,EUR,2022-06-05T01:04:16,2026-02-07T02:06:25
0a34569c-364e-4a42-b703-8416c976ca88,3781073e-22ea-49ce-8ce3-304f18a29dc7,1cd0f16c-d37a-4878-8f4a-656f94c158c8,ONE_TIME,,58.26,EUR,2026-08-14T21:42:05,2020-04-12T01:54:19
64f4a6bc-cfbc-4a41-9326-36ce14a28519,3781073e-22ea-49ce-8ce3-304f18a29dc7,ff85f983-0c00-4a5c-9a9d-4c0ba0746d42,USAGE,,89.47,EUR,2020-06-07T04:33:35,2024-09-04T13:59:07
9ddc69bd-8e10-4e0a-9d8b-a844413501c5,3781073e-22ea-49ce-8ce3-304f18a29dc7,7db2d76a-a4c4-41f3-8bfe-a16c86ac2655,RECURRING,,75.05,EUR,2020-10-23T19:38:02,2022-10-06T09:09:07
204ef742-ba8f-4ed5-a8a6-b9c5eedfd5c4,3781073e-22ea-49ce-8ce3-304f18a29dc7,55fb8a4b-5bfb-45d5-9b11-9fb54703ea5a,USAGE,,26.52,EUR,2023-09-10T09:35:16,2021-09-30T01:13:20
729b1ab3-16e6-447f-8482-fff7b769bb2d,3781073e-22ea-49ce-8ce3-304f18a29dc7,a1e28bf1-b530-4c61-8e16-985b43e1e9f7,RECURRING,,43.12,EUR,2025-05-12T18:42:06,2025-06-12T18:06:13
0bb50835-3aef-4a13-8bbc-18ae923195bd,3781073e-22ea-49ce-8ce3-304f18a29dc7,77439361-d053-4dc8-9437-d1ed0063ccd3,ADJUSTMENT,,6.82,EUR,2023-08-19T15:06:54,2020-12-19T15:07:13
00c36fb2-0fb2-4dae-9ae2-05c596e736bb,3781073e-22ea-49ce-8ce3-304f18a29dc7,1f0603c7-9389-475c-9233-1ffae534e7ea,USAGE,,78.49,EUR,2021-02-04T18:43:19,2020-03-07T04:19:57
d8177d40-378e-47d6-b3b3-9e9412964dcf,3781073e-22ea-49ce-8ce3-304f18a29dc7,9a55b853-79e2-4913-8a83-9b7be8216995,RECURRING,,17.0,EUR,2025-11-03T17:51:41,2020-12-27T09:05:07
b138b337-d685-4ae0-81f1-5b7d8208a171,3781073e-22ea-49ce-8ce3-304f18a29dc7,84c9b695-9abb-4cf9-be2d-35d54706165c,ADJUSTMENT,,85.26,EUR,2023-05-10T10:08:58,2025-06-07T22:04:49
a1734f45-ac06-4212-a2e1-feeb956e5c3e,3781073e-22ea-49ce-8ce3-304f18a29dc7,10b92de3-aadd-4bfd-8b63-17cd8ef58866,USAGE,,97.01,EUR,2025-05-05T16:23:31,2024-04-07T09:55:27
83297da9-674f-4215-88b7-ab05102ec31d,3781073e-22ea-49ce-8ce3-304f18a29dc7,79f7da07-c57d-43d7-b3bb-9c617f81ff57,RECURRING,,24.65,EUR,2020-11-22T01:58:40,2025-08-07T09:39:07
7c42bf8f-d9dc-46fb-a723-7aa4df5dd16f,3781073e-22ea-49ce-8ce3-304f18a29dc7,eb181151-7c11-4fba-bbc7-83891d4f7640,ADJUSTMENT,,13.09,EUR,2026-06-23T09:10:15,2021-09-13T03:22:18
97d4c8e1-3c65-4792-834c-089d02d8e88d,3781073e-22ea-49ce-8ce3-304f18a29dc7,1f0603c7-9389-475c-9233-1ffae534e7ea,RECURRING,,8.54,EUR,2022-08-30T02:58:21,2022-06-11T10:03:26
1e7026f9-ea7b-455c-929f-90c513d22b13,3781073e-22ea-49ce-8ce3-304f18a29dc7,040631fa-2144-4efb-86e0-f533c96b2c99,ADJUSTMENT,,96.62,EUR,2022-01-29T12:04:26,2026-02-22T08:52:22
0cb4a965-06ef-4ceb-95b5-c71b3231d8b2,3781073e-22ea-49ce-8ce3-304f18a29dc7,b97e39f4-ac93-4c99-8150-b877716ef365,USAGE,,99.84,EUR,2021-12-19T20:31:47,2023-07-01T02:00:08
59db78a9-14a4-4a39-aef6-6f7fc4ca157d,3781073e-22ea-49ce-8ce3-304f18a29dc7,1090765f-6249-4563-a29a-13662f6a2619,ONE_TIME,,29.02,EUR,2020-09-23T22:29:37,2026-02-01T19:45:39
aa122612-8ebc-4b70-96a9-454cfb82be0c,3781073e-22ea-49ce-8ce3-304f18a29dc7,8c5e29f9-7d20-4870-8706-c14452bb17b1,ONE_TIME,,43.17,EUR,2026-10-12T09:32:36,2026-09-14T07:03:01
c2e0f2dd-d006-4482-bfb8-013ca1328cd1,3781073e-22ea-49ce-8ce3-304f18a29dc7,2b09a1b9-4c16-4596-a506-4667f6a71422,RECURRING,,59.49,EUR,2023-10-27T13:28:22,2024-07-04T06:23:23
59597295-02b7-4b8b-a929-3b55aece713b,3781073e-22ea-49ce-8ce3-304f18a29dc7,b5c182c1-5448-4d6f-976e-d579fcb97068,ONE_TIME,,88.76,EUR,2022-01-24T14:40:46,2020-12-19T14:09:24
60ad95fd-6a79-4e49-ac68-a44b7478f4cf,3781073e-22ea-49ce-8ce3-304f18a29dc7,7db2d76a-a4c4-41f3-8bfe-a16c86ac2655,USAGE,,76.28,EUR,2024-01-21T12:23:01,2022-11-26T12:55:00
bfcbd8bb-e85a-499b-991c-5fded558054f,3781073e-22ea-49ce-8ce3-304f18a29dc7,f1d3d18b-9529-42f7-b8b5-a12754ea4ead,RECURRING,,66.67,EUR,2020-12-05T09:54:41,2023-01-29T03:53:14
dac7e3b7-1e89-45b1-a6f0-46a8fccc17e9,3781073e-22ea-49ce-8ce3-304f18a29dc7,801f0e24-37e9-4c47-910f-97f9c256fcdc,ADJUSTMENT,,51.42,EUR,2024-09-20T05:16:02,2025-09-27T14:49:51
dc0daf3c-9fc6-4b65-ae67-7ecae77c734c,3781073e-22ea-49ce-8ce3-304f18a29dc7,157489a7-cae6-431f-8ce5-6dd723212a89,RECURRING,,1.34,EUR,2024-08-13T13:34:38,2020-08-29T21:17:51
52666200-3c91-407e-9bcd-8648e590b4bc,3781073e-22ea-49ce-8ce3-304f18a29dc7,c759a720-5593-4990-9294-b7f83b59e464,RECURRING,,49.1,EUR,2026-01-05T04:00:30,2024-07-27T05:12:32
af4996d4-a228-4fd6-97e5-42eeae2fc37b,3781073e-22ea-49ce-8ce3-304f18a29dc7,aac071fb-46d9-4d6b-bb17-74df7bcca0ba,RECURRING,,13.05,EUR,2021-10-22T04:14:09,2026-03-11T04:11:11
18289b50-0807-4da6-9be9-400e1ef1a8b5,3781073e-22ea-49ce-8ce3-304f18a29dc7,edf99557-8175-4e27-9941-bd5a8d6f72e8,USAGE,,29.11,EUR,2026-01-04T08:30:20,2021-09-29T16:12:22
1ccfdab2-24d4-4db5-aeef-ed028ab958a3,3781073e-22ea-49ce-8ce3-304f18a29dc7,5e8bb5e9-3a08-4f8b-bcb0-479426c59c19,ONE_TIME,,4.16,EUR,2023-01-22T02:02:46,2026-03-20T08:28:38
36dd283b-569d-4d4e-a224-dceb838b52bc,3781073e-22ea-49ce-8ce3-304f18a29dc7,b826abc6-d95e-4a24-949e-6a6aad277410,RECURRING,,23.59,EUR,2021-02-20T22:07:59,2022-10-05T11:42:01
cc2304de-7be7-4c06-984c-8ae23354ed36,3781073e-22ea-49ce-8ce3-304f18a29dc7,eba42145-7d80-49d2-b72d-4fff09bee876,ONE_TIME,,20.23,EUR,2024-12-19T04:10:49,2025-12-13T18:08:59
