payment_id,account_id,payment_ts,amount,currency_code,method,status,created_ts
8c0f7b92-74db-4602-88de-8f90eefab6ac,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2023-01-07T12:29:10,151.91,EUR,CARD,AUTHORIZED,2022-03-18T08:11:58
a58232fe-2e5c-4b21-8e27-a0d012b87683,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2026-10-07T06:36:02,145.45,EUR,IDEAL,SETTLED,2025-06-30T04:54:37
2970b1a9-eb00-4804-827a-25eb57d5348f,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2024-01-24T18:34:29,44.41,EUR,BANK_TRANSFER,FAILED,2020-05-11T17:47:39
cbb8f4b4-e396-44ea-a3e2-0e2294a85e24,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2026-10-15T05:44:06,102.96,EUR,DD,SETTLED,2021-01-15T13:25:32
412cc8fa-fa40-4583-a19d-4602ec52a970,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2020-09-20T02:56:13,58.84,EUR,WALLET,SETTLED,2024-10-22T14:01:30
41a19bd6-c2ef-4763-b522-5a964a15f0ab,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2021-07-11T03:30:42,60.75,EUR,BANK_TRANSFER,REFUNDED,2022-01-08T09:08:41
fdf6f48e-b533-4627-b353-4f19a2ca8596,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2021-12-04T20:10:47,173.18,EUR,BANK_TRANSFER,AUTHORIZED,2026-12-01T16:56:50
7eb05ee3-a8b5-4146-8055-7fcbab2f69a8,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2022-07-29T01:26:43,184.23,EUR,DD,SETTLED,2024-11-12T10:19:57
20a57306-493d-48aa-b362-9fd55b58c4d7,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2020-02-29T03:57:34,37.98,EUR,BANK_TRANSFER,SETTLED,2021-11-19T09:48:35
ca56bb5a-348f-42f9-9db1-a1c700d9921e,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2023-01-13T04:42:42,25.55,EUR,BANK_TRANSFER,SETTLED,2024-02-15T00:44:38
1318d1f3-015f-4861-b9b2-206ed13725ad,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2023-06-14T14:26:22,146.28,EUR,CARD,SETTLED,2025-10-09T13:42:04
1d95b807-e7c1-4239-9a5f-5a083a1ebed1,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2023-10-09T13:17:00,130.28,EUR,WALLET,SETTLED,2023-06-19T15:22:12
7c9197e6-9551-4f74-8931-3a67cc35e160,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2021-05-02T15:35:38,79.02,EUR,WALLET,SETTLED,2020-08-25T18:33:19
bf0d3186-b2ca-4792-8a3d-2620137dccef,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2020-11-07T05:35:24,79.45,EUR,WALLET,SETTLED,2021-03-29T12:29:22
b5071a73-cb9f-496d-a791-6465914f4c9a,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2026-12-17T05:13:34,57.0,EUR,CARD,SETTLED,2023-06-28T17:48:36
4d56d51d-9775-4e7c-964d-721a03b3bb95,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2021-01-10T17:57:45,157.78,EUR,CARD,REFUNDED,2025-12-22T02:52:16
a95d6ba9-f1d9-4dc3-ab23-9553df9fb049,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2024-04-26T06:16:08,146.64,EUR,DD,SETTLED,2021-10-05T03:44:38
19ddbf23-3b63-4584-a05d-82a83f3665f4,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2024-02-24T18:29:47,171.41,EUR,CARD,SETTLED,2021-02-20T05:04:32
f1ef91e8-7e6f-4ce4-bbed-b97c4b23204f,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2023-07-11T04:30:57,54.77,EUR,CARD,REFUNDED,2023-04-26T23:25:05
cc55882c-d831-4e3c-88ed-65ce4b93f405,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2022-03-16T07:05:21,178.88,EUR,BANK_TRANSFER,SETTLED,2020-08-09T02:20:14
882826d4-3e62-49ba-8053-adbc2d257a7e,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2020-06-08T06:03:51,75.32,EUR,CARD,SETTLED,2025-12-22T02:42:45
40b89cde-4632-4130-a286-3bb75a52e488,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2021-02-12T01:39:56,153.27,EUR,BANK_TRANSFER,SETTLED,2023-05-26T21:49:20
8f501174-caa4-42aa-8789-5c0e44d87c12,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2023-08-02T14:26:47,171.09,EUR,IDEAL,SETTLED,2023-06-05T10:56:19
54454026-8c9c-4aa6-980f-133892223ce4,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2023-01-22T12:58:23,146.01,EUR,DD,SETTLED,2023-07-22T08:18:59
15e490b7-a373-45d0-bcb2-add515de2b36,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2020-11-08T03:33:06,163.51,EUR,WALLET,SETTLED,2023-11-04T02:13:24
5f2fccb5-86f9-4141-ab66-6eb64ba31a1c,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2025-01-17T06:32:01,143.69,EUR,DD,AUTHORIZED,2026-03-13T20:41:34
29394973-5f89-495d-892d-16c204257482,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2021-02-14T22:37:13,100.02,EUR,IDEAL,SETTLED,2021-02-12T17:49:57
bc368af3-fce4-400e-94c0-03676bd6c6cb,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2023-02-18T15:05:16,88.76,EUR,DD,SETTLED,2020-11-01T08:42:33
24678f15-a116-4964-a138-dd7ca7d857b9,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2022-09-25T06:15:20,68.05,EUR,CARD,SETTLED,2021-03-31T05:28:10
8c8d0368-446e-4041-85d4-2457f37d5161,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2023-10-31T09:47:34,187.76,EUR,DD,SETTLED,2026-06-04T11:32:31
51acbc3a-7173-40f3-b10f-bbd9d49ef14e,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2021-08-03T07:44:35,58.91,EUR,WALLET,SETTLED,2020-02-12T13:03:50
5d4e8047-847c-41a1-ad9a-c31916e5b6c9,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2020-12-26T08:21:28,196.01,EUR,DD,SETTLED,2024-07-01T15:04:17
15f78751-54ba-46de-90ea-f0c13b7be58f,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2025-12-17T10:32:45,37.95,EUR,IDEAL,AUTHORIZED,2024-02-03T01:46:06
5a85eeb1-2045-4770-a8dc-16704e24fa90,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2026-05-05T13:31:38,196.62,EUR,IDEAL,SETTLED,2020-04-23T19:08:22
35776d24-2b5f-4ec6-ace1-915bdd7224de,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2020-10-28T18:08:02,41.45,EUR,WALLET,SETTLED,2023-12-16T04:15:14
b3b8eff8-6aa5-4a4b-8cd6-5c10091d848b,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2021-09-03T18:28:53,20.68,EUR,BANK_TRANSFER,SETTLED,2022-03-20T15:37:21
e9c5f963-3bba-418e-ace4-5f85350dd6ef,1b1dbd5c-f776-4363-86e4-05f61da28f25,2020-08-31T00:01:37,34.3,EUR,DD,SETTLED,2026-11-24T09:39:59
1a031cdb-48dd-4ff1-9b78-c4ed5f0c6f71,1b1dbd5c-f776-4363-86e4-05f61da28f25,2022-07-14T00:31:44,195.26,EUR,BANK_TRANSFER,SETTLED,2026-05-16T18:41:26
2dcba090-439d-47dc-a598-5902db418cee,1b1dbd5c-f776-4363-86e4-05f61da28f25,2023-07-10T08:26:48,89.75,EUR,WALLET,SETTLED,2022-03-08T11:06:33
29cd2e78-591d-4ea6-87ed-a23d535e0dc1,1b1dbd5c-f776-4363-86e4-05f61da28f25,2026-10-16T12:10:09,80.63,EUR,IDEAL,SETTLED,2024-07-13T01:00:10
1b96f1a2-0103-4a7f-a11b-7c6948606131,1b1dbd5c-f776-4363-86e4-05f61da28f25,2021-06-05T07:02:08,60.4,EUR,BANK_TRANSFER,AUTHORIZED,2024-04-14T23:29:28
9ed9731e-c025-4c3e-a403-342021b00348,1b1dbd5c-f776-4363-86e4-05f61da28f25,2021-02-22T05:23:05,138.67,EUR,WALLET,SETTLED,2020-06-27T08:06:59
ea5b0de8-2fa2-46ff-806b-c633e60282b5,1b1dbd5c-f776-4363-86e4-05f61da28f25,2025-10-16T20:10:49,175.17,EUR,CARD,SETTLED,2024-08-17T12:27:02
df70aa0d-25b3-486c-9eb5-63b274f629f0,1b1dbd5c-f776-4363-86e4-05f61da28f25,2026-01-30T03:54:11,59.15,EUR,DD,SETTLED,2026-03-16T09:49:17
a9de191b-7bfb-4445-8617-edb5ec784ac8,1b1dbd5c-f776-4363-86e4-05f61da28f25,2025-06-13T20:39:02,125.07,EUR,IDEAL,SETTLED,2024-09-01T02:20:08
1363ba30-4e0f-4256-ae29-ec209a3254dc,1b1dbd5c-f776-4363-86e4-05f61da28f25,2025-04-24T12:39:20,169.24,EUR,BANK_TRANSFER,SETTLED,2021-09-28T00:09:10
c289272f-460b-4a72-bcdd-61d925c73789,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2020-10-11T13:43:45,48.83,EUR,WALLET,SETTLED,2022-05-07T20:25:20
66c05725-6775-4c8d-a3eb-9abc4d971d3e,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2020-09-28T05:39:46,151.52,EUR,BANK_TRANSFER,SETTLED,2020-03-20T00:23:56
922474ef-43d4-4bef-a0d8-7c967a991cee,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2020-11-26T01:32:07,131.32,EUR,WALLET,SETTLED,2021-06-11T04:27:56
7dd224dd-a343-47fb-a714-965c04aaef20,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2021-12-09T06:44:03,22.32,EUR,IDEAL,AUTHORIZED,2025-01-24T04:08:15
2ba728d2-7775-47f7-9f25-38eb82f8c1c6,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2023-08-12T01:09:47,137.75,EUR,DD,AUTHORIZED,2022-02-18T21:17:43
89988f99-4572-486b-b2d7-e8029a25f4cc,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2021-08-06T20:17:12,199.24,EUR,BANK_TRANSFER,SETTLED,2026-06-10T03:27:49
84ff49c1-394a-4ac6-9fd5-8edf356ac4e9,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2026-06-05T04:54:35,25.42,EUR,WALLET,SETTLED,2024-08-29T22:25:14
23e8a735-23ce-41f5-9e79-4541d6c1a224,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2021-05-22T13:53:57,161.22,EUR,WALLET,SETTLED,2026-04-05T15:46:43
7e4a6fc7-1a07-4b3d-aebb-0a02fb94b831,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2023-06-05T00:15:13,174.46,EUR,BANK_TRANSFER,SETTLED,2022-11-01T02:01:24
45c2b7c1-970f-4aad-9b70-08d984fd56b2,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2021-02-11T13:25:16,124.45,EUR,CARD,AUTHORIZED,2026-02-16T09:18:50
30f9a43f-33e7-450f-a90e-3c48fa4069de,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2023-09-18T17:01:06,79.26,EUR,CARD,SETTLED,2023-05-11T04:37:26
7de155f3-d6ab-4f82-9898-1584cb592434,4b241090-0963-41d6-ad3b-2fe186c44306,2025-07-26T17:47:23,25.05,EUR,DD,AUTHORIZED,2020-07-15T04:22:42
179f5e0c-00ef-4a9c-aead-e32e474676ce,4b241090-0963-41d6-ad3b-2fe186c44306,2023-03-29T18:30:10,143.49,EUR,DD,SETTLED,2026-12-05T05:02:05
262ace06-9fee-4933-8786-203ca3e7f129,4b241090-0963-41d6-ad3b-2fe186c44306,2020-02-18T21:11:39,182.22,EUR,IDEAL,SETTLED,2026-10-06T15:17:41
4479f4a4-1400-4355-b775-8dc566cc16c1,4b241090-0963-41d6-ad3b-2fe186c44306,2025-03-02T21:44:41,139.45,EUR,BANK_TRANSFER,SETTLED,2026-09-20T13:20:38
65d64af3-bc9b-4f3e-825c-31eff9825228,4b241090-0963-41d6-ad3b-2fe186c44306,2025-01-22T23:19:16,169.65,EUR,DD,SETTLED,2024-04-20T21:43:43
82741893-79f1-4bae-ac1e-c9cd3761e5fe,4b241090-0963-41d6-ad3b-2fe186c44306,2026-11-26T23:16:42,136.72,EUR,CARD,SETTLED,2024-07-14T09:07:22
f936ef99-8315-45c7-b6db-03d4629618e5,0185653c-7e90-40a9-bff1-c3f96652ad01,2023-06-04T17:02:10,131.25,EUR,WALLET,AUTHORIZED,2026-02-10T20:33:45
a068ec36-17e5-4c78-bcbc-6fc43f9dfe4c,0185653c-7e90-40a9-bff1-c3f96652ad01,2020-10-14T18:24:43,94.19,EUR,BANK_TRANSFER,SETTLED,2021-04-24T18:06:43
d64088cb-8758-4851-88ec-3c9fc87f4dcb,0185653c-7e90-40a9-bff1-c3f96652ad01,2026-06-16T18:02:32,47.73,EUR,DD,SETTLED,2024-05-26T17:46:52
7bb461b6-330a-4115-b947-05299b3d4e2c,0185653c-7e90-40a9-bff1-c3f96652ad01,2022-04-27T03:28:09,62.03,EUR,IDEAL,SETTLED,2024-06-21T15:03:19
424e5ab5-a1d8-4f27-b24b-993945783350,0185653c-7e90-40a9-bff1-c3f96652ad01,2020-10-10T15:05:00,174.49,EUR,DD,SETTLED,2026-04-25T02:39:07
0155ac65-264f-4536-8799-810f6bf3e5d3,0185653c-7e90-40a9-bff1-c3f96652ad01,2025-09-04T15:18:02,77.79,EUR,CARD,SETTLED,2022-04-23T05:01:48
b4c49433-7033-4235-b10a-a5d9109768de,0185653c-7e90-40a9-bff1-c3f96652ad01,2022-10-16T08:51:16,126.64,EUR,IDEAL,AUTHORIZED,2025-07-12T02:16:57
694fbdab-4259-4466-b4d2-fc227d2c3a95,0185653c-7e90-40a9-bff1-c3f96652ad01,2025-10-27T15:49:25,82.09,EUR,IDEAL,SETTLED,2021-09-20T11:45:55
e934038b-e98a-4dc3-b7f6-9d05eb25ff0e,0185653c-7e90-40a9-bff1-c3f96652ad01,2025-02-24T04:14:04,168.59,EUR,DD,SETTLED,2020-04-16T06:42:31
1eb4f936-7cd2-4cf1-b683-cf8d641fbf68,924120d5-552d-43c2-b264-88131460fec3,2024-06-28T07:58:43,99.52,EUR,DD,SETTLED,2024-08-25T07:38:38
446f775a-b170-40ea-af31-2f0df7ff89b6,924120d5-552d-43c2-b264-88131460fec3,2022-11-19T19:21:58,127.37,EUR,CARD,SETTLED,2026-04-24T11:20:50
14fc745c-04f1-4b00-8f4c-4791446335dd,924120d5-552d-43c2-b264-88131460fec3,2023-03-17T13:23:27,160.17,EUR,BANK_TRANSFER,SETTLED,2025-04-08T01:32:31
0b636df9-2e57-4c4b-a7c6-00c9f10a1acb,924120d5-552d-43c2-b264-88131460fec3,2022-06-08T01:03:09,152.9,EUR,CARD,AUTHORIZED,2021-08-22T23:51:29
c8aa01b6-c2ec-4cfc-b12c-da1013b7edf8,924120d5-552d-43c2-b264-88131460fec3,2022-04-15T12:42:24,59.86,EUR,DD,SETTLED,2024-05-18T21:50:29
1e874983-f59f-4fe1-9070-e6c3c8e7f3de,924120d5-552d-43c2-b264-88131460fec3,2022-04-19T23:45:52,53.46,EUR,DD,SETTLED,2025-08-30T14:17:36
345b7d9c-5333-4f75-8769-824a67e30f6d,924120d5-552d-43c2-b264-88131460fec3,2022-05-25T19:04:27,140.16,EUR,CARD,SETTLED,2026-07-04T03:02:38
488514d0-9834-4e59-8571-94d4009b8271,924120d5-552d-43c2-b264-88131460fec3,2020-02-12T09:35:33,97.54,EUR,CARD,SETTLED,2022-05-01T23:09:26
f57f3542-1169-4911-aa26-efa25103b8a5,924120d5-552d-43c2-b264-88131460fec3,2023-06-21T09:59:48,100.51,EUR,WALLET,SETTLED,2022-03-20T21:30:32
5a21b7f5-8543-4973-9bd1-3a8d899934c3,924120d5-552d-43c2-b264-88131460fec3,2024-01-03T19:23:40,189.1,EUR,CARD,SETTLED,2024-10-30T01:50:52
d2647baa-982b-4530-8f8f-b34ae0335da4,924120d5-552d-43c2-b264-88131460fec3,2026-11-29T21:01:38,55.61,EUR,CARD,FAILED,2023-04-13T22:42:42
10ee58bb-e106-44eb-af7d-b41464586d39,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2026-03-30T01:59:56,99.01,EUR,BANK_TRANSFER,SETTLED,2021-04-26T09:46:56
cb9ecf2a-3c7d-448d-8fdf-ba3e8ccb8ef8,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2025-11-21T06:51:25,120.0,EUR,BANK_TRANSFER,SETTLED,2025-07-26T08:00:29
0e6f3153-384d-400f-a781-01ef9810f624,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2020-03-14T07:25:24,94.0,EUR,BANK_TRANSFER,SETTLED,2020-01-16T21:28:24
98bc7256-42bf-4199-a286-d6065b252a3f,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2021-07-24T05:54:35,173.45,EUR,CARD,SETTLED,2022-01-11T21:41:34
f718b15b-eddf-4cef-8487-f48636b560ff,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2021-06-04T03:37:53,187.03,EUR,WALLET,SETTLED,2026-01-09T05:30:35
fa7fa1bb-6a8b-4316-849b-e234ba96849f,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2022-12-07T14:08:27,67.06,EUR,DD,SETTLED,2022-03-20T00:58:19
b1010195-602a-4d28-a776-5d9b80784fd6,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2024-01-15T20:37:53,97.56,EUR,DD,SETTLED,2020-05-30T12:25:42
ab21a67b-399d-4fcd-8f76-2d127e423de8,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2024-06-14T01:56:17,117.75,EUR,DD,AUTHORIZED,2022-04-08T08:41:58
522d3181-bfa7-489e-9fd3-93cf1ff9f7d7,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2022-12-19T06:21:33,166.05,EUR,BANK_TRANSFER,SETTLED,2026-04-22T02:07:33
c65d7fde-b10a-4562-a141-b1f9ba60f958,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2023-06-20T13:22:06,47.72,EUR,BANK_TRANSFER,SETTLED,2020-04-29T12:47:15
910fe913-0d24-476d-b0b4-f35d20fc8b30,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2025-03-30T17:43:05,105.29,EUR,CARD,SETTLED,2022-07-12T12:16:40
51a2e8e3-cb2f-4249-a866-94071711ac2e,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2026-04-06T10:00:01,72.6,EUR,DD,AUTHORIZED,2025-12-17T04:44:02
f79e78df-773a-478a-b514-b87318e9e0ed,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2024-04-23T16:08:51,183.54,EUR,BANK_TRANSFER,SETTLED,2021-05-24T22:02:36
c138136d-53a6-484d-ab29-f6e14f79d63c,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2022-08-30T01:58:22,73.52,EUR,BANK_TRANSFER,SETTLED,2022-06-09T16:22:28
c613cddd-869a-4d58-9990-3200ead9be0e,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2025-06-11T19:28:56,56.82,EUR,WALLET,FAILED,2021-09-07T08:53:45
09923fca-69d6-4598-a1ee-56c5a972bdca,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2023-09-11T20:43:20,62.61,EUR,CARD,SETTLED,2020-12-12T17:10:31
b69b005f-d9f6-47dd-8393-9eed97c197af,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2021-08-18T21:12:48,112.74,EUR,DD,SETTLED,2023-01-29T04:37:22
ac6cce44-ad8b-4eab-9c49-9850a0748709,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2021-02-07T16:21:11,176.75,EUR,BANK_TRANSFER,SETTLED,2024-09-11T16:50:33
c5a9034b-c5e7-42f9-9395-a1e70c3c28dd,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2020-11-20T10:57:21,126.51,EUR,DD,AUTHORIZED,2025-10-03T03:36:27
59af85ba-6fd5-4a88-9805-6f9cecef2432,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2026-12-16T10:54:19,67.12,EUR,WALLET,SETTLED,2021-02-27T21:51:21
d392ad1a-e91c-42d4-92b9-18edca45e525,dd03d1f4-017c-4f4c-9dde-e9231d981360,2022-09-10T23:53:36,188.08,EUR,IDEAL,SETTLED,2025-12-13T21:39:11
48fde4cd-f5e6-4f2c-98e1-db03a602f798,dd03d1f4-017c-4f4c-9dde-e9231d981360,2023-12-11T01:03:31,84.25,EUR,IDEAL,SETTLED,2022-12-24T23:33:26
15cfb0f5-29ef-4fd2-99fe-5fd32f8e7b01,dd03d1f4-017c-4f4c-9dde-e9231d981360,2025-04-20T06:23:34,41.72,EUR,DD,SETTLED,2025-06-30T23:31:16
344662da-52d6-415c-9c07-d20651ae77a0,dd03d1f4-017c-4f4c-9dde-e9231d981360,2025-09-18T14:18:31,101.2,EUR,DD,SETTLED,2026-11-20T19:42:43
8f909a9b-66ae-46c1-848b-c549c435fe01,dd03d1f4-017c-4f4c-9dde-e9231d981360,2023-09-26T20:35:19,58.91,EUR,DD,SETTLED,2026-10-11T18:37:30
af863246-0ece-43b9-bcf3-12b8f6270205,dd03d1f4-017c-4f4c-9dde-e9231d981360,2021-05-23T05:22:09,159.14,EUR,CARD,SETTLED,2020-09-09T22:24:57
4c20f520-e2a2-473a-a9fd-83cc36b3ab58,dd03d1f4-017c-4f4c-9dde-e9231d981360,2022-11-07T13:40:36,42.16,EUR,IDEAL,SETTLED,2021-04-03T18:05:36
13e60cc5-72ee-40e5-9a1c-79fd0e870148,92c3c717-1133-47a5-9c99-7c7c12585eab,2020-09-22T15:15:31,178.92,EUR,DD,SETTLED,2022-12-04T04:26:55
bf2741b5-f76d-4bc4-ab2f-9e033d124f2b,92c3c717-1133-47a5-9c99-7c7c12585eab,2025-06-17T16:50:51,103.9,EUR,CARD,REFUNDED,2022-03-24T21:11:13
02ba0512-63fc-4fc6-ab80-7f86cbe62e02,92c3c717-1133-47a5-9c99-7c7c12585eab,2026-02-10T03:08:33,34.43,EUR,CARD,SETTLED,2025-11-25T19:41:46
192e65c6-33c9-40cc-b993-cc64fe4f5820,92c3c717-1133-47a5-9c99-7c7c12585eab,2026-05-24T07:22:55,75.3,EUR,IDEAL,SETTLED,2023-08-04T04:52:07
7fd40a5b-ef9d-47b6-864a-3b1f37f2c7c8,92c3c717-1133-47a5-9c99-7c7c12585eab,2020-10-16T05:28:47,77.09,EUR,WALLET,SETTLED,2025-08-01T06:04:05
b92c8cc0-7d28-4ec4-92e7-7ff3ebab6887,92c3c717-1133-47a5-9c99-7c7c12585eab,2023-06-06T19:53:13,62.95,EUR,CARD,SETTLED,2025-12-31T16:25:10
9348009d-d190-4fc1-a058-1a8d99edd790,92c3c717-1133-47a5-9c99-7c7c12585eab,2022-09-13T01:52:27,151.76,EUR,BANK_TRANSFER,SETTLED,2026-07-09T08:43:53
8931d853-a918-42ba-b746-b7747f355bf2,92c3c717-1133-47a5-9c99-7c7c12585eab,2020-04-17T00:15:52,187.0,EUR,CARD,SETTLED,2020-03-17T07:45:26
06f42872-1781-468c-9529-f0734b725c53,92c3c717-1133-47a5-9c99-7c7c12585eab,2023-05-04T17:23:45,36.68,EUR,CARD,FAILED,2021-06-12T02:32:09
0011ab22-d9e8-49f5-a33d-b1d23d3f9284,92c3c717-1133-47a5-9c99-7c7c12585eab,2023-06-01T02:45:16,24.27,EUR,CARD,SETTLED,2021-07-05T16:16:27
6d75d943-8629-47e1-a192-e6652b7925f1,92c3c717-1133-47a5-9c99-7c7c12585eab,2020-09-13T13:40:35,104.7,EUR,IDEAL,SETTLED,2022-02-23T05:48:04
d2f29065-e36f-4d65-b9b2-c797e3ad23bc,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2025-05-05T06:56:17,189.44,EUR,BANK_TRANSFER,SETTLED,2020-07-30T05:43:44
cc3dc498-7c84-47f8-817a-cc533052d0af,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2025-02-02T21:58:23,129.18,EUR,CARD,SETTLED,2024-08-14T17:45:01
2cc62419-244b-4ac0-bb9e-324530435d53,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2020-01-02T19:03:30,47.13,EUR,CARD,SETTLED,2025-05-10T02:55:10
dc52a983-c2b6-42bd-b195-b8f208203b17,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2021-05-11T16:37:54,155.47,EUR,BANK_TRANSFER,SETTLED,2022-10-01T19:41:44
fa076b36-567b-4944-9548-7719d9f2aa6b,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2023-08-17T18:26:49,26.8,EUR,DD,SETTLED,2023-09-04T19:58:49
426e05aa-f582-4a31-9e38-9e456c1f88a6,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2026-12-30T16:46:29,190.29,EUR,CARD,SETTLED,2024-12-29T19:01:12
f2d23697-3502-4d63-985f-8c739075f61b,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2021-11-16T06:00:52,188.47,EUR,WALLET,SETTLED,2024-11-12T00:56:38
ca0529b2-ecc6-4e76-8167-94c7e8dd3bb2,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2023-03-05T02:29:21,22.12,EUR,BANK_TRANSFER,SETTLED,2022-06-24T00:03:28
a297bcd6-6b19-4bbb-9962-5aafc65930a8,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2025-10-03T20:34:27,108.85,EUR,BANK_TRANSFER,SETTLED,2025-06-07T10:21:43
3185da3c-d2b1-484d-b41f-0d227be03a01,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2026-01-25T10:00:37,80.98,EUR,CARD,SETTLED,2020-06-25T09:39:53
fdb3e592-d4c8-4f70-9221-744334395759,bdcc3f04-db83-4c5d-9aaf-e226ba2312c3,2023-08-02T21:30:06,30.15,EUR,DD,SETTLED,2024-03-04T06:02:00
625a5bf6-ae6f-492f-8f18-d29e189d5892,bdcc3f04-db83-4c5d-9aaf-e226ba2312c3,2020-06-27T18:02:57,30.8,EUR,IDEAL,SETTLED,2021-07-29T10:32:46
be8ba2bc-d8bc-48cf-8a89-284fe7c33024,bdcc3f04-db83-4c5d-9aaf-e226ba2312c3,2024-10-03T20:30:59,100.27,EUR,BANK_TRANSFER,SETTLED,2024-02-23T17:26:07
117e44eb-03bf-4a3d-b05e-6acb50d29b09,bdcc3f04-db83-4c5d-9aaf-e226ba2312c3,2025-05-17T05:35:42,75.63,EUR,IDEAL,SETTLED,2022-09-15T09:17:51
75acf5cb-5643-4bce-8491-72ad29228c36,bdcc3f04-db83-4c5d-9aaf-e226ba2312c3,2024-09-21T20:13:14,53.09,EUR,BANK_TRANSFER,SETTLED,2023-12-19T20:50:48
7131580d-84cd-4a79-a664-824c63590324,bdcc3f04-db83-4c5d-9aaf-e226ba2312c3,2024-08-19T16:18:52,158.82,EUR,BANK_TRANSFER,SETTLED,2024-08-09T23:12:21
c8eadcb5-b8d1-45ad-9264-d8aa82167840,bdcc3f04-db83-4c5d-9aaf-e226ba2312c3,2021-05-10T14:20:31,56.72,EUR,CARD,SETTLED,2025-10-09T11:06:50
