invoice_id,account_id,billing_period_start,billing_period_end,invoice_date,due_date,total_amount,currency_code,status,created_ts,updated_ts
4d3147aa-ce1e-453a-9617-7a49dd433083,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2023-08-21,2023-09-20,2023-09-23,2023-10-07,52.59,EUR,ISSUED,2026-04-23T05:21:16,2026-04-01T11:05:50.417144
86a575d7-9ef8-437c-b725-19c39bb2a907,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2026-02-24,2026-03-26,2026-03-29,2026-04-12,144.49,EUR,PAID,2021-05-28T06:57:33,2026-04-01T11:05:50.417182
8665ecdb-0e1b-427e-a723-9bfcc7f9be4b,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2020-08-23,2020-09-22,2020-09-25,2020-10-09,86.69,EUR,PAID,2020-01-25T11:50:01,2026-04-01T11:05:50.417214
a261cea5-e11d-49dc-902c-a1c75bcbbd11,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2023-08-10,2023-09-09,2023-09-12,2023-09-26,152.61,EUR,PAID,2025-03-12T15:45:21,2026-04-01T11:05:50.417246
e28c5cc9-13a5-4a7b-b6d5-284bd9070756,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2026-07-31,2026-08-30,2026-09-02,2026-09-16,63.42,EUR,PAID,2022-11-29T04:54:11,2026-04-01T11:05:50.417265
a1b122d0-b779-488a-89b8-63e400e39b53,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2020-11-03,2020-12-03,2020-12-06,2020-12-20,137.22,EUR,PAID,2026-10-21T03:31:06,2026-04-01T11:05:50.417290
8fab1db4-18a5-402f-8ef7-a8ac3a4436f4,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2022-01-03,2022-02-02,2022-02-05,2022-02-19,52.43,EUR,PAID,2026-05-18T17:00:06,2026-04-01T11:05:50.417328
d36c178d-0b00-4c99-8193-a4b2b6875db0,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2024-12-09,2025-01-08,2025-01-11,2025-01-25,160.85,EUR,PAID,2022-09-16T17:00:34,2026-04-01T11:05:50.417379
c618f9b8-2682-4297-befe-c6fefce984be,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2021-06-05,2021-07-05,2021-07-08,2021-07-22,198.44,EUR,PAID,2026-01-24T02:10:57,2026-04-01T11:05:50.417412
c274553f-7a9b-4082-a457-dfbda41c5994,cf90ebb9-6f99-43dc-8ed4-cf561e10417f,2024-06-06,2024-07-06,2024-07-09,2024-07-23,50.9,EUR,PAID,2026-03-14T20:19:22,2026-04-01T11:05:50.417438
399eb2fd-1f7b-4a50-b382-179711860a56,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2025-11-10,2025-12-10,2025-12-13,2025-12-27,102.27,EUR,PAID,2024-03-16T02:34:48,2026-04-01T11:05:50.418251
35e5f6a3-7f47-41bc-9245-a4b26b944538,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2021-03-26,2021-04-25,2021-04-28,2021-05-12,75.45,EUR,ISSUED,2025-02-04T20:53:53,2026-04-01T11:05:50.418298
118aa17a-c722-47ed-9228-d1eda0c86880,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2025-06-01,2025-07-01,2025-07-04,2025-07-18,57.98,EUR,PAID,2025-04-13T22:50:56,2026-04-01T11:05:50.418332
b41772eb-87c8-4838-b420-c3a236439149,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2025-09-07,2025-10-07,2025-10-10,2025-10-24,110.43,EUR,PAID,2026-09-14T01:24:30,2026-04-01T11:05:50.418364
45461151-ccb3-4660-bfad-4b877540f1b7,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2020-08-28,2020-09-27,2020-09-30,2020-10-14,120.99,EUR,PAID,2020-11-14T17:55:25,2026-04-01T11:05:50.418403
9ddc38b0-40a2-48f5-81ec-4a6097e97228,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2026-06-24,2026-07-24,2026-07-27,2026-08-10,22.67,EUR,PAID,2026-07-04T18:11:49,2026-04-01T11:05:50.418428
06756bf0-f267-486e-a7fd-f4f53ca5d759,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2023-04-10,2023-05-10,2023-05-13,2023-05-27,149.23,EUR,PAID,2022-08-18T02:43:49,2026-04-01T11:05:50.418467
f44e1f68-e629-4718-8bcf-bd653bcf8677,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2020-04-19,2020-05-19,2020-05-22,2020-06-05,31.43,EUR,PAID,2026-01-15T14:12:00,2026-04-01T11:05:50.418493
5a84ee63-2c38-49e2-b4af-d125b285d40c,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2025-09-30,2025-10-30,2025-11-02,2025-11-16,138.56,EUR,PAID,2020-08-10T22:09:50,2026-04-01T11:05:50.418515
1efa28b7-0c10-4bd5-8066-bab490c62f3f,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2021-04-13,2021-05-13,2021-05-16,2021-05-30,127.83,EUR,PAID,2023-05-07T01:28:56,2026-04-01T11:05:50.418566
3419c89b-a3d7-48fd-a00e-d17cb21a1055,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2025-09-10,2025-10-10,2025-10-13,2025-10-27,191.25,EUR,PAID,2025-03-27T20:17:05,2026-04-01T11:05:50.418605
daf2ebf4-ff4c-4ef4-9522-a5237743cb6d,ae8d872d-9a6f-433d-a15d-9cbc26bc541b,2021-12-18,2022-01-17,2022-01-20,2022-02-03,182.24,EUR,PAID,2023-01-08T06:20:51,2026-04-01T11:05:50.418642
18e7b7f4-e585-42d7-8a8d-1b69d1117bde,fb12733d-5776-4890-8284-221de60be933,2023-02-15,2023-03-17,2023-03-20,2023-04-03,23.79,EUR,PAID,2026-01-22T00:09:25,2026-04-01T11:05:50.419046
bcac8790-a338-47ca-aefd-6ee123382b5b,fb12733d-5776-4890-8284-221de60be933,2022-12-15,2023-01-14,2023-01-17,2023-01-31,111.3,EUR,ISSUED,2024-11-04T15:02:32,2026-04-01T11:05:50.419079
0cdb0408-772b-4562-8b2b-13b126af822c,fb12733d-5776-4890-8284-221de60be933,2020-07-11,2020-08-10,2020-08-13,2020-08-27,91.88,EUR,PAID,2021-05-03T03:38:41,2026-04-01T11:05:50.419123
6f517fb6-6ea7-46c2-9dfe-8d8bc7ba2f75,fb12733d-5776-4890-8284-221de60be933,2020-08-20,2020-09-19,2020-09-22,2020-10-06,142.2,EUR,ISSUED,2022-03-16T02:28:48,2026-04-01T11:05:50.419156
be7644b6-89e6-4a9b-8bd6-57474d08660e,fb12733d-5776-4890-8284-221de60be933,2024-01-28,2024-02-27,2024-03-01,2024-03-15,154.83,EUR,ISSUED,2025-12-29T09:01:08,2026-04-01T11:05:50.419194
c3f6a339-3477-4757-8118-55185e40c1ac,fb12733d-5776-4890-8284-221de60be933,2024-06-10,2024-07-10,2024-07-13,2024-07-27,169.26,EUR,PAID,2021-06-13T23:33:56,2026-04-01T11:05:50.419220
64ab1414-ec2f-4531-9052-8729c11b8fd3,fb12733d-5776-4890-8284-221de60be933,2026-09-13,2026-10-13,2026-10-16,2026-10-30,40.18,EUR,PAID,2022-02-03T12:02:03,2026-04-01T11:05:50.419267
ec9185aa-50c1-4ec8-a848-c623dd46d6a1,fb12733d-5776-4890-8284-221de60be933,2023-03-14,2023-04-13,2023-04-16,2023-04-30,36.3,EUR,PAID,2026-04-17T03:45:35,2026-04-01T11:05:50.419300
3f2d95e8-55ef-43eb-a1fc-3a39682b14bf,fb12733d-5776-4890-8284-221de60be933,2026-11-30,2026-12-30,2027-01-02,2027-01-16,145.89,EUR,PAID,2022-08-19T13:06:51,2026-04-01T11:05:50.419333
967594fc-39bc-430b-a3e6-4b5bdc39578d,fb12733d-5776-4890-8284-221de60be933,2020-04-21,2020-05-21,2020-05-24,2020-06-07,142.56,EUR,ISSUED,2022-08-01T21:46:40,2026-04-01T11:05:50.419366
5d6ef566-68a8-4603-8279-663e449cdc12,fb12733d-5776-4890-8284-221de60be933,2022-12-18,2023-01-17,2023-01-20,2023-02-03,58.48,EUR,PAID,2023-08-03T22:58:29,2026-04-01T11:05:50.419403
2c905916-574c-4c9e-b427-25273e4e3da3,fb12733d-5776-4890-8284-221de60be933,2024-05-09,2024-06-08,2024-06-11,2024-06-25,55.07,EUR,PAID,2026-10-23T15:16:40,2026-04-01T11:05:50.419434
89815d44-3fde-4613-83d9-a7cacf499feb,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,2020-02-28,2020-03-29,2020-04-01,2020-04-15,135.24,EUR,OVERDUE,2026-06-05T08:43:01,2026-04-01T11:05:50.419882
8951c7cd-2348-496e-bb01-fafda49d74f6,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,2026-11-05,2026-12-05,2026-12-08,2026-12-22,171.99,EUR,PAID,2022-07-20T03:36:47,2026-04-01T11:05:50.419922
7e952aed-07fa-4286-830d-c31d3c3755d5,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,2022-12-30,2023-01-29,2023-02-01,2023-02-15,48.61,EUR,ISSUED,2025-11-08T23:08:53,2026-04-01T11:05:50.419948
7d2329c3-2649-41e9-9748-43d3c3c49ab7,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,2023-02-20,2023-03-22,2023-03-25,2023-04-08,170.96,EUR,PAID,2025-10-15T06:06:54,2026-04-01T11:05:50.419989
cbcffba3-56fd-4b1e-be31-4d8799e5f6db,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,2026-04-25,2026-05-25,2026-05-28,2026-06-11,118.78,EUR,PAID,2024-09-17T04:15:08,2026-04-01T11:05:50.420026
d12de5de-265a-4d67-9e56-37bc72a52630,1d67a690-6098-4ddc-a5e9-628d4ef5cc59,2024-10-20,2024-11-19,2024-11-22,2024-12-06,177.13,EUR,PAID,2025-01-09T01:42:56,2026-04-01T11:05:50.420058
2d406353-3a8e-40c2-9601-bde06202ece8,3781073e-22ea-49ce-8ce3-304f18a29dc7,2023-11-07,2023-12-07,2023-12-10,2023-12-24,196.18,EUR,PAID,2023-01-15T09:59:43,2026-04-01T11:05:50.420478
62e55114-0c68-4988-b965-883b113f8805,3781073e-22ea-49ce-8ce3-304f18a29dc7,2023-04-12,2023-05-12,2023-05-15,2023-05-29,46.79,EUR,ISSUED,2022-12-03T22:50:37,2026-04-01T11:05:50.420515
b7cd1b06-68a0-4e75-bd48-238cdf2f86e7,3781073e-22ea-49ce-8ce3-304f18a29dc7,2023-07-02,2023-08-01,2023-08-04,2023-08-18,78.42,EUR,OVERDUE,2022-10-21T07:27:30,2026-04-01T11:05:50.420562
cdbb5b73-7f50-40c4-ae56-90d07bab7af6,3781073e-22ea-49ce-8ce3-304f18a29dc7,2020-08-04,2020-09-03,2020-09-06,2020-09-20,137.31,EUR,ISSUED,2024-10-18T18:42:12,2026-04-01T11:05:50.420594
54492ecf-1938-4593-ae95-1c65ebeb31bd,3781073e-22ea-49ce-8ce3-304f18a29dc7,2023-10-04,2023-11-03,2023-11-06,2023-11-20,78.76,EUR,PAID,2021-11-19T09:47:06,2026-04-01T11:05:50.420625
46ed9932-3d7b-400c-8d7a-702387322719,3781073e-22ea-49ce-8ce3-304f18a29dc7,2021-12-22,2022-01-21,2022-01-24,2022-02-07,45.17,EUR,ISSUED,2026-11-19T01:54:04,2026-04-01T11:05:50.420671
ad3d1162-7e96-4069-bdb9-95e12158d64d,3781073e-22ea-49ce-8ce3-304f18a29dc7,2023-09-27,2023-10-27,2023-10-30,2023-11-13,53.42,EUR,PAID,2023-05-05T19:28:27,2026-04-01T11:05:50.420707
aa9c1c86-0f4c-4b3f-aff6-b42d9a7e6c86,3781073e-22ea-49ce-8ce3-304f18a29dc7,2022-08-08,2022-09-07,2022-09-10,2022-09-24,159.39,EUR,PAID,2021-12-28T12:25:23,2026-04-01T11:05:50.420745
037efb64-40ca-4ba9-9c9a-6da643e17613,3781073e-22ea-49ce-8ce3-304f18a29dc7,2022-12-27,2023-01-26,2023-01-29,2023-02-12,59.45,EUR,PAID,2026-07-10T22:23:10,2026-04-01T11:05:50.420776
81ccbf62-ec3f-4081-a66f-05ae8c7146b2,3781073e-22ea-49ce-8ce3-304f18a29dc7,2026-06-19,2026-07-19,2026-07-22,2026-08-05,154.63,EUR,PAID,2022-04-09T22:48:24,2026-04-01T11:05:50.420811
a1a7a084-4034-43cb-8855-83c425bc1986,3781073e-22ea-49ce-8ce3-304f18a29dc7,2021-08-25,2021-09-24,2021-09-27,2021-10-11,126.24,EUR,PAID,2026-10-28T17:50:42,2026-04-01T11:05:50.420858
c5f18dfa-5300-45e6-9cb2-f07ee179ca39,3781073e-22ea-49ce-8ce3-304f18a29dc7,2026-11-18,2026-12-18,2026-12-21,2027-01-04,192.61,EUR,OVERDUE,2020-03-19T17:57:08,2026-04-01T11:05:50.420896
1ef7b92f-677b-4565-93b3-1f05a4192566,3781073e-22ea-49ce-8ce3-304f18a29dc7,2023-04-29,2023-05-29,2023-06-01,2023-06-15,56.92,EUR,PAID,2026-09-14T03:29:08,2026-04-01T11:05:50.420935
7ebb4fc9-17bd-4f0d-8f4e-a223ad5363bd,3781073e-22ea-49ce-8ce3-304f18a29dc7,2025-02-27,2025-03-29,2025-04-01,2025-04-15,101.27,EUR,PAID,2024-08-13T21:56:35,2026-04-01T11:05:50.420965
16ecbc46-1060-4968-9e84-b396d1232875,920228b8-1d1d-482b-8441-fa189cf4929a,2026-06-16,2026-07-16,2026-07-19,2026-08-02,95.44,EUR,OVERDUE,2026-05-09T20:03:44,2026-04-01T11:05:50.421382
c671b61f-254b-4e1f-aea9-c4432fb1a146,920228b8-1d1d-482b-8441-fa189cf4929a,2020-06-26,2020-07-26,2020-07-29,2020-08-12,45.9,EUR,PAID,2022-07-01T13:42:35,2026-04-01T11:05:50.421415
ade73656-e576-44ef-9a62-8108df90b439,920228b8-1d1d-482b-8441-fa189cf4929a,2023-05-19,2023-06-18,2023-06-21,2023-07-05,25.74,EUR,ISSUED,2021-05-31T09:07:46,2026-04-01T11:05:50.421460
b88adda4-1212-430b-ab14-be2c973c143d,920228b8-1d1d-482b-8441-fa189cf4929a,2022-05-22,2022-06-21,2022-06-24,2022-07-08,131.7,EUR,PAID,2026-09-22T09:22:11,2026-04-01T11:05:50.421503
d209027e-67cb-440b-923d-2b50ff808d57,920228b8-1d1d-482b-8441-fa189cf4929a,2021-12-25,2022-01-24,2022-01-27,2022-02-10,63.33,EUR,PAID,2024-07-21T12:38:13,2026-04-01T11:05:50.421546
9911f5fa-8186-44f1-8a58-1a935afb43c6,920228b8-1d1d-482b-8441-fa189cf4929a,2021-09-11,2021-10-11,2021-10-14,2021-10-28,140.86,EUR,ISSUED,2026-06-19T07:41:15,2026-04-01T11:05:50.421577
0dd61a6f-bab8-4787-9954-baad22fe5892,920228b8-1d1d-482b-8441-fa189cf4929a,2024-02-18,2024-03-19,2024-03-22,2024-04-05,20.44,EUR,PAID,2026-12-21T04:14:00,2026-04-01T11:05:50.421619
82773e23-946a-4622-94c2-fd54c6c92d9f,920228b8-1d1d-482b-8441-fa189cf4929a,2021-03-03,2021-04-02,2021-04-05,2021-04-19,195.33,EUR,PAID,2024-09-19T22:27:21,2026-04-01T11:05:50.421663
260257cb-bdd5-4812-8a3c-15ef80c7ef33,920228b8-1d1d-482b-8441-fa189cf4929a,2026-02-18,2026-03-20,2026-03-23,2026-04-06,24.33,EUR,PAID,2025-05-11T20:27:13,2026-04-01T11:05:50.421701
694b3829-aaa3-4b1a-bb9a-1c17f97c82d3,920228b8-1d1d-482b-8441-fa189cf4929a,2026-10-19,2026-11-18,2026-11-21,2026-12-05,27.21,EUR,OVERDUE,2022-09-29T14:53:21,2026-04-01T11:05:50.421739
e29d6740-e165-447f-82fa-355da399412c,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2020-02-02,2020-03-03,2020-03-06,2020-03-20,169.16,EUR,PAID,2021-11-14T15:50:30,2026-04-01T11:05:50.422155
b3860a4e-0c61-4f10-b889-46a83cc721ed,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2021-06-09,2021-07-09,2021-07-12,2021-07-26,137.45,EUR,OVERDUE,2022-03-23T00:49:38,2026-04-01T11:05:50.422175
eacde742-763a-41bb-8be4-8601427809b8,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2026-12-10,2027-01-09,2027-01-12,2027-01-26,188.24,EUR,PAID,2026-07-14T20:30:06,2026-04-01T11:05:50.422214
b042acd9-e0b4-4ee7-9e72-ca4578f1cfd3,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2022-03-08,2022-04-07,2022-04-10,2022-04-24,22.89,EUR,PAID,2024-02-10T04:10:59,2026-04-01T11:05:50.422239
be23cbbb-c467-4214-ad90-0d80170ff333,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2026-07-31,2026-08-30,2026-09-02,2026-09-16,190.04,EUR,ISSUED,2021-01-28T01:04:25,2026-04-01T11:05:50.422284
db1a8692-d223-4ecc-9170-678f2ee0f6f0,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2023-03-29,2023-04-28,2023-05-01,2023-05-15,57.26,EUR,PAID,2020-12-31T19:11:06,2026-04-01T11:05:50.422315
2e49adb5-7ca1-4f16-9f23-ab2e4b8cbf54,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2022-10-29,2022-11-28,2022-12-01,2022-12-15,147.96,EUR,OVERDUE,2024-05-05T09:43:53,2026-04-01T11:05:50.422333
9d23254a-b343-4b25-94de-4af27b363c68,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2021-08-01,2021-08-31,2021-09-03,2021-09-17,139.53,EUR,ISSUED,2024-03-24T00:20:05,2026-04-01T11:05:50.422375
f1fce570-a2c1-42f1-b45e-1be0fd645c2c,8e9e1f1a-b4b2-4145-9567-17a53256bc3c,2022-04-02,2022-05-02,2022-05-05,2022-05-19,30.48,EUR,PAID,2026-08-10T01:33:52,2026-04-01T11:05:50.422416
5b6aa1bf-5c34-4735-bce3-0b7d2b86942e,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2023-07-13,2023-08-12,2023-08-15,2023-08-29,185.98,EUR,PAID,2020-01-20T07:35:59,2026-04-01T11:05:50.422790
796ab749-2a65-48ce-a16d-b619fb15f1ea,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2026-12-16,2027-01-15,2027-01-18,2027-02-01,163.55,EUR,PAID,2021-02-15T03:09:15,2026-04-01T11:05:50.422835
edc23778-a441-46ec-87db-35eff623a306,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2025-12-04,2026-01-03,2026-01-06,2026-01-20,141.84,EUR,PAID,2023-11-02T02:16:40,2026-04-01T11:05:50.422871
99313c9e-762e-4788-ae5b-1c0575043f62,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2021-03-16,2021-04-15,2021-04-18,2021-05-02,64.54,EUR,PAID,2021-01-26T04:54:05,2026-04-01T11:05:50.422911
5be95ba4-e061-4877-9036-12a90b9bea9b,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2021-11-14,2021-12-14,2021-12-17,2021-12-31,38.27,EUR,PAID,2020-04-27T16:16:33,2026-04-01T11:05:50.422930
b145c7e7-2dc1-47e4-89c3-24f297f513da,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2021-02-13,2021-03-15,2021-03-18,2021-04-01,70.47,EUR,PAID,2025-12-15T17:33:02,2026-04-01T11:05:50.422979
e0776f36-f00a-4b7d-b5ed-a7211c354e3e,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2026-11-02,2026-12-02,2026-12-05,2026-12-19,79.62,EUR,PAID,2023-03-14T20:16:12,2026-04-01T11:05:50.423033
366579e9-438b-46f2-b797-b1ceffc942df,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2026-07-22,2026-08-21,2026-08-24,2026-09-07,104.19,EUR,ISSUED,2023-10-23T02:58:28,2026-04-01T11:05:50.423072
fc35e6fc-36fe-4864-8111-0fa720bc96ab,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2022-10-05,2022-11-04,2022-11-07,2022-11-21,33.59,EUR,PAID,2022-06-11T21:29:27,2026-04-01T11:05:50.423104
9a719d36-4dbc-4e63-b954-8041d4941b6d,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2024-03-25,2024-04-24,2024-04-27,2024-05-11,63.93,EUR,PAID,2026-11-15T01:56:13,2026-04-01T11:05:50.423143
a00e6927-c4fe-4bb9-b096-94379890c0f2,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2022-04-22,2022-05-22,2022-05-25,2022-06-08,144.16,EUR,PAID,2023-05-03T20:04:34,2026-04-01T11:05:50.423173
f47e7262-4b5d-4fdc-a6f6-09119eba42cb,fce5428e-88c2-45f7-a243-f17d3ebbc4c1,2023-02-24,2023-03-26,2023-03-29,2023-04-12,118.19,EUR,PAID,2020-01-12T03:15:34,2026-04-01T11:05:50.423205
85601279-40da-4067-a61c-5b3b520d3429,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2020-09-23,2020-10-23,2020-10-26,2020-11-09,77.59,EUR,PAID,2021-07-03T09:53:20,2026-04-01T11:05:50.423716
e7947f59-7bca-4cab-9083-79e8b01ec479,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2026-11-30,2026-12-30,2027-01-02,2027-01-16,124.02,EUR,CANCELLED,2020-05-24T20:11:15,2026-04-01T11:05:50.423749
903f9250-01c3-403c-b2e7-e8e5935d0854,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2024-04-20,2024-05-20,2024-05-23,2024-06-06,36.72,EUR,ISSUED,2026-01-28T06:38:43,2026-04-01T11:05:50.423776
bad591af-1375-409c-8085-0de04c48b3c5,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2022-09-02,2022-10-02,2022-10-05,2022-10-19,86.77,EUR,OVERDUE,2025-11-27T12:27:57,2026-04-01T11:05:50.423813
bd09fb5b-3dac-461c-a2ec-9a7a6f50a6b6,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2026-03-21,2026-04-20,2026-04-23,2026-05-07,100.96,EUR,PAID,2020-03-29T18:55:22,2026-04-01T11:05:50.423840
8f20ba2c-d695-43b7-84a0-56888e6560dd,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2022-10-15,2022-11-14,2022-11-17,2022-12-01,182.78,EUR,PAID,2024-09-24T09:20:13,2026-04-01T11:05:50.423865
00cf0047-b171-45af-bd3d-042438356fd2,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2025-02-08,2025-03-10,2025-03-13,2025-03-27,197.47,EUR,PAID,2026-11-05T20:25:42,2026-04-01T11:05:50.423897
fcaf3ff8-a232-40a5-bce3-463e879305eb,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2022-05-30,2022-06-29,2022-07-02,2022-07-16,191.25,EUR,PAID,2025-01-09T03:21:25,2026-04-01T11:05:50.423940
fe4563dd-cc22-49d5-88bb-a43d1fb850d1,26e8d9ee-e3c2-42f2-b851-a4fca832e58e,2022-04-17,2022-05-17,2022-05-20,2022-06-03,194.54,EUR,PAID,2024-11-16T18:33:20,2026-04-01T11:05:50.423972
09988b4c-8508-4fac-a7fe-31068429b22b,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2022-01-22,2022-02-21,2022-02-24,2022-03-10,45.44,EUR,OVERDUE,2026-09-15T08:21:09,2026-04-01T11:05:50.424458
c7e48c0f-1699-435c-9786-83a06e821f7a,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2022-10-21,2022-11-20,2022-11-23,2022-12-07,42.23,EUR,PAID,2024-09-05T16:59:08,2026-04-01T11:05:50.424497
ef7ec9ec-fe66-4abf-ae15-3fa68a13c3cd,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2023-12-11,2024-01-10,2024-01-13,2024-01-27,43.88,EUR,PAID,2020-07-20T22:12:10,2026-04-01T11:05:50.424535
c7ecd771-565e-4ded-95bf-d7986ae8a866,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2020-04-04,2020-05-04,2020-05-07,2020-05-21,184.43,EUR,OVERDUE,2024-06-24T00:51:24,2026-04-01T11:05:50.424574
da38d112-35e6-49bf-9371-b5198a6dd05f,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2024-05-12,2024-06-11,2024-06-14,2024-06-28,83.8,EUR,PAID,2022-06-22T16:35:31,2026-04-01T11:05:50.424619
201fea27-3aa5-4bc3-a94c-6b7cf4051d5a,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2022-03-03,2022-04-02,2022-04-05,2022-04-19,185.98,EUR,PAID,2026-08-10T08:42:48,2026-04-01T11:05:50.424655
b4cad91a-cce8-485b-b77e-b76fa9377c7f,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2023-08-14,2023-09-13,2023-09-16,2023-09-30,50.33,EUR,PAID,2023-04-02T09:04:37,2026-04-01T11:05:50.424680
0b1f5b43-248e-4213-8dbc-a9628403e00a,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2021-05-31,2021-06-30,2021-07-03,2021-07-17,108.82,EUR,PAID,2022-11-13T16:48:33,2026-04-01T11:05:50.424718
467b0ada-6297-4911-afbe-72d848a1e777,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2025-12-30,2026-01-29,2026-02-01,2026-02-15,179.46,EUR,PAID,2021-11-05T22:34:57,2026-04-01T11:05:50.424744
36596910-8c5c-4120-ba27-6faf4bcd6f6b,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2023-02-14,2023-03-16,2023-03-19,2023-04-02,59.39,EUR,OVERDUE,2023-02-23T18:20:53,2026-04-01T11:05:50.424782
6a083787-ebbe-48c7-8acf-ea5d65fc9316,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2025-02-16,2025-03-18,2025-03-21,2025-04-04,31.59,EUR,PAID,2025-11-26T12:43:56,2026-04-01T11:05:50.424813
8e9fbdbc-c5d8-4312-b4e5-0ef9ee34ccbe,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2023-12-27,2024-01-26,2024-01-29,2024-02-12,84.47,EUR,PAID,2023-06-26T03:39:25,2026-04-01T11:05:50.424845
7484a572-91f9-4721-9888-6537963f9814,6cb631b3-8f90-41ae-8df8-5a5b29692cc8,2024-06-10,2024-07-10,2024-07-13,2024-07-27,35.46,EUR,PAID,2026-06-15T15:41:40,2026-04-01T11:05:50.424870
47aff031-7d19-48a2-966a-2bce078ed32c,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2020-02-16,2020-03-17,2020-03-20,2020-04-03,106.7,EUR,PAID,2023-04-07T14:58:30,2026-04-01T11:05:50.425376
b7728019-2ad4-4732-9d85-6b5a0253d768,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2025-05-31,2025-06-30,2025-07-03,2025-07-17,134.57,EUR,PAID,2021-01-19T15:09:02,2026-04-01T11:05:50.425409
6c74bb16-aa51-49ce-a4aa-4fe813207384,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2024-10-24,2024-11-23,2024-11-26,2024-12-10,125.99,EUR,ISSUED,2020-05-31T10:45:57,2026-04-01T11:05:50.425441
91ad07b0-6edc-4943-a042-3ebbff7f41b2,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2026-04-07,2026-05-07,2026-05-10,2026-05-24,91.48,EUR,PAID,2026-07-01T12:29:00,2026-04-01T11:05:50.425483
b36bf585-64ea-4227-8253-912670949405,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2020-04-12,2020-05-12,2020-05-15,2020-05-29,101.99,EUR,PAID,2025-10-07T00:09:55,2026-04-01T11:05:50.425520
